epoch,utterance_lcc,utterance_srcc,utterance_mse,utterance_ktau,system_lcc,system_srcc,system_mse,system_ktau
42,0.5950454978656761,0.583675418621929,0.20375458810568203,0.4134432991954081,0.5666398116400717,0.5305113355177463,0.17359599521295307,0.378249713436335
43,0.5128440388076143,0.4979812224655734,0.23610491195293054,0.34504980036552724,0.544037172695953,0.5381481060327676,0.20681055724625202,0.3819945118494852
44,0.6236588725766464,0.6090705396219497,0.19419215679711865,0.433008527815342,0.6329490880391102,0.6351410422109238,0.18055407958260267,0.4572078260401772
45,0.6584108524747312,0.6471271753861042,0.1801540629056152,0.46510088086645385,0.6975427708486265,0.6616225590387778,0.1628143106534294,0.4869083282463303
46,0.6897190809925616,0.680108589998016,0.16641184832428113,0.4936172118945904,0.6766431983852106,0.6489310914353646,0.15664326160054512,0.47361647163603
47,0.7143802739807369,0.7043297207714232,0.15560870937848728,0.5162047429409864,0.7287548537705958,0.7187742558127344,0.151281802658018,0.529072504354616
48,0.7353618957558216,0.7279846908000559,0.14582475761852853,0.5377583331680812,0.7310684954210497,0.7329869654939274,0.147956228068747,0.5497709244562083
49,0.7536777297086923,0.747842248034955,0.1369586708562141,0.5569812154883341,0.7393600449548239,0.7191134858857227,0.14009437753570858,0.5343309863217596
50,0.7648786604796667,0.7584260572943777,0.13159050282385382,0.5671176626334063,0.7627392911744459,0.7420390451931125,0.13924635785969589,0.5656825039352436
51,0.7844748889253137,0.7802529836714192,0.12203783781293848,0.5886646220790813,0.7813871112184662,0.758197983109012,0.10599828595704182,0.5770888668483456
52,0.8038303552843619,0.8014534917570125,0.11228872679745688,0.611332584259609,0.7978785884852012,0.7677703680735432,0.10980397326147748,0.5894370199861797
53,0.8211678341676574,0.8209140520619237,0.10338152783304928,0.6327890695494222,0.8334610507436954,0.8325601674041923,0.09550981288590107,0.6539286039631631
54,0.8346511335221198,0.8346541664678692,0.09629439050068718,0.6476640959886357,0.8527127951012653,0.8406030560179506,0.08718576320173094,0.6607811263360349
55,0.8483618104813814,0.8493228891338246,0.088992430036157,0.6650913657883115,0.8448233540573126,0.8275204191147005,0.08290325231062796,0.6483900285217916
56,0.8674571883036037,0.8711642125144333,0.07861540175388781,0.6934826203541223,0.8642393570479001,0.8661586712011838,0.07332175487248709,0.6881718454241544
57,0.8779419496020251,0.8812192196535846,0.07276125023742783,0.7060518791186262,0.9006915811842301,0.889991640089648,0.05976296497944003,0.7365599272568152
58,0.8901023823108306,0.8949021205975827,0.06608381764953082,0.7237086214017535,0.8723729585798033,0.8683762970242899,0.07112140942575028,0.6989759255839254
59,0.897749628799328,0.9025617189094669,0.061685069880516974,0.7353110035479383,0.8935512116031745,0.8847327982306453,0.06239975978479796,0.721479425053864
60,0.912234443095751,0.9176932604875696,0.05343525023403769,0.7578860228834943,0.9016227874236198,0.8923636751153387,0.05079581938351633,0.7328118934045391
61,0.9185995201680186,0.9237543063695143,0.049687104160413754,0.767262403066614,0.9267173499391467,0.9230963002714832,0.04933039766015777,0.7753793381644225
62,0.9259896000370085,0.9313727719179068,0.045403433250763015,0.7788861540608775,0.9241835064045886,0.9268159116591463,0.04643262501016955,0.7768582913126499
63,0.9327374279588541,0.937897944609987,0.041360239217799535,0.7897973487477757,0.9151781972652419,0.9098940206203869,0.053027613687892675,0.7623209006598684
64,0.9434775702142715,0.9483709682967185,0.03506856532350207,0.8101102425590493,0.9467396006159732,0.9446958103842159,0.03526520942615828,0.8153627115547848
65,0.9474439589149475,0.9517679210781119,0.03260924390666368,0.8166190383690712,0.9485670881513385,0.941775063787535,0.03427982737960351,0.807440330794351
66,0.9539703623333082,0.9583433070399898,0.028732763854348913,0.8299794501385126,0.9570675726228485,0.9565649134010861,0.0285999342169615,0.8352415675050335
67,0.9581102323146841,0.9622504778334965,0.02616489613961262,0.8385720054118284,0.963604109770046,0.9593374767384742,0.02487542821831409,0.8443310773547734
68,0.9601737868295326,0.9639602524766062,0.024919098461436164,0.842055969874301,0.9550405383363736,0.9571227796593759,0.02551817952850688,0.8428397117600005
69,0.9585789266422364,0.9609921511686008,0.02582007472027165,0.8351453292410086,0.9571552142939829,0.9544697052365578,0.02241630870467458,0.8366539009125362
70,0.9633300975503274,0.9656374494247804,0.022959204831417224,0.8459085663181681,0.9680911403055241,0.9675391579970233,0.022019664454447925,0.8612914352063564
71,0.9710392512089885,0.9736675262752079,0.01823656854658504,0.8655306980624707,0.9671872243692572,0.9673267507315481,0.01904522928514796,0.8651237445891777
72,0.9683298563133056,0.9703289765510827,0.01985440289336487,0.8564918494240555,0.968974675684794,0.9649830412365286,0.01804128019405603,0.85631770260942
73,0.9667883926786078,0.9680353895522552,0.02080755888301887,0.8512550079020132,0.960759944224632,0.9600302933340525,0.023723145526718198,0.8439145597743102
74,0.9684906568079998,0.9695731494154629,0.019744423927563245,0.8546298512587247,0.9738282737294802,0.9653038960884578,0.016160606433188764,0.8567177941035138
75,0.9746178049312819,0.9757604918497406,0.015966891419838765,0.8720919043796613,0.9757221922896454,0.9752302099088239,0.016339141922082384,0.8816490670972789
76,0.9701739767106665,0.9707012076513213,0.018681118427958908,0.8580031301690647,0.9644408115524195,0.9590335337912995,0.020339944946952685,0.8403885171864371
77,0.974405280978462,0.9751899318730025,0.016116824628995788,0.8702100866556227,0.9739089329830305,0.9730722865055247,0.01463095547331508,0.8719685719578517
78,0.9786357323210759,0.9794978357678304,0.013469488976221737,0.8827354248288949,0.9789654582505428,0.9735557673172639,0.011044237197862902,0.8775843522776464
79,0.9810624293372057,0.9819948635122665,0.011962816054448102,0.890590319038704,0.9804411557482274,0.9796197129879085,0.01106947536247999,0.893597015567165
80,0.9823880261301308,0.9831668526269313,0.01112692833110823,0.8942046236302008,0.9844132691690796,0.9827852659301839,0.011231546377816589,0.905476991068483
81,0.9825897512075934,0.9830775152421809,0.011013928170684376,0.8937090999032385,0.986768711966362,0.983188047589774,0.00986410506734271,0.9071033524245576
82,0.9810343881184532,0.9812232386131342,0.011954077810367364,0.8881899682925071,0.9783102031575285,0.9718082840901348,0.011135985562509677,0.8730191272203857
83,0.9796604232317866,0.9792812021567118,0.01279595270687344,0.8824202817356561,0.9831496713743725,0.9802258756347784,0.00983060984582192,0.8950352181082765
84,0.9826191051964039,0.9829023299965923,0.010961355939490824,0.893252948589593,0.9825714897537269,0.9771014709950006,0.00975831152102311,0.8901741530196416
85,0.9841483871545224,0.9841987164040058,0.010000043583451138,0.8976286992325738,0.9870226714929216,0.9823547469363271,0.007519829906123574,0.9067372843471128
86,0.9819967271008385,0.9815705227750728,0.011349556887971362,0.8889380577742269,0.980368121496681,0.9760327190978526,0.01094601813671188,0.8866566770412168
87,0.9819909920800041,0.9819221852748076,0.011332534139467231,0.890124260701886,0.9804581719183614,0.9777754449124485,0.011076180699956304,0.8901783078259569
88,0.9851015590903114,0.9852597251156952,0.009396363849909498,0.9011106171920249,0.9857686892084291,0.9838698064898199,0.010622204133354152,0.9070906912656229
89,0.9853401814350211,0.9851362848023428,0.009262899170887493,0.901019522150341,0.9825258600662604,0.9772069171194699,0.010137352520585136,0.8897378817393063
90,0.9833849608949405,0.9829545832115429,0.010461705907444155,0.893638324033177,0.9830394225409186,0.9783081482314198,0.010111138377574271,0.8908323539865096
91,0.9850111586368152,0.984706737423148,0.009447737718900687,0.8995526881890484,0.9861631852114889,0.982713265896789,0.006913519570525563,0.9067639406863851
92,0.9864293673872249,0.9862123721453507,0.008561792466077123,0.9051611116903275,0.9874965535582415,0.9845181220871949,0.007147123978061767,0.9102473580315341
93,0.9853249624254343,0.9850987503189459,0.009248832258313019,0.9003638357835325,0.9887102501377099,0.9840838350511274,0.007802773982278506,0.9123742415778278
94,0.9869707029850432,0.9865466181364684,0.008218003263839136,0.9060173968962072,0.9870675221610584,0.9836400276099769,0.007411891424842958,0.9092153461215007
95,0.9890685342539156,0.988759695631714,0.006902118316954764,0.9145972621685663,0.9902192575927813,0.9866048617109903,0.006623806638516749,0.9190069868610159
96,0.9899708411678783,0.9899333779173942,0.006344673675886156,0.9193342710393378,0.987883978564465,0.9847506992927101,0.007210598701689212,0.9155907597281385
97,0.9876000828380248,0.9872325974677943,0.007819666868386725,0.9083681164381285,0.9863115148371059,0.98322690145586,0.008143746109117521,0.9064247746453692
98,0.9857995488113839,0.9851315336106966,0.00893937368254835,0.9011611932583251,0.985877705544113,0.9858008955615605,0.009790504964283343,0.9130264493596599
99,0.980679750404309,0.9792623931281147,0.012117796091011131,0.8825191025559542,0.9758718368404005,0.9686467518494539,0.014909208623883998,0.8699258159573419
100,0.9831925807217867,0.9823728110710555,0.010558032180533425,0.8915496060479041,0.9847363549032347,0.9761728583117703,0.010362341671269768,0.8892736620990268
101,0.987340758034079,0.9868591675897481,0.007973639998284512,0.9071950252713051,0.9862462710487031,0.9814086392044397,0.007857034338303549,0.9017353434933777
102,0.9893225839842837,0.9889774296846717,0.006742129745220838,0.9160417871713644,0.9885560201462087,0.9840072466002148,0.006028866419392544,0.9125749243121557
103,0.9894827570283748,0.9889523135967574,0.006636606654057816,0.9151751296410654,0.9905397988844622,0.987172636571535,0.005761561166304572,0.9197650875101591
104,0.9912066078272934,0.9909404341078457,0.005556891454774536,0.9240222223467056,0.9916096431013814,0.9894902852312248,0.005813245249133126,0.9296265679468908
105,0.9916156257207647,0.9913291357712469,0.005297806714230127,0.9253798387021255,0.9919061908743605,0.986943813646471,0.004925283007557172,0.921639658019603
106,0.9917798617599634,0.9915486460352507,0.005199061155800245,0.926431619996778,0.9926024324264918,0.9887402699546308,0.005013629276971985,0.9297032166988406
107,0.9902843064967258,0.9899769720953588,0.006131097106072545,0.919991502055471,0.9895540022440092,0.9856554783624689,0.005922845638544925,0.9142739218058508
108,0.9871649864779874,0.9865708761101335,0.008074107660216623,0.9060355642213449,0.9827169680238227,0.9795742128868161,0.009640648470276372,0.8967072078652578
109,0.9872215470738683,0.9864558047524228,0.008042664264086206,0.9061498797064879,0.9883281224224494,0.9843281430445036,0.007588868862713509,0.910821758012092
110,0.9886565694344139,0.9880827552415066,0.007140736472560425,0.911749631169598,0.987887553598699,0.9845477805550187,0.007135634566397061,0.9113827114257194
111,0.9870014771142976,0.9859698484927909,0.008176664889562825,0.9043504597683129,0.9881671867945477,0.982772425586453,0.007289240410398478,0.9066368125259001
112,0.9878956269250742,0.9870746378796352,0.007615399444518975,0.9083912970487508,0.9870393458456678,0.9834090268497258,0.008537006528785038,0.9063691863757405
113,0.9897265393747701,0.9890506641683388,0.006474342503725394,0.9157905272091014,0.9865094351643269,0.9819500866558653,0.007096339417197269,0.9018263042970515
114,0.9921883812389946,0.9917866758131495,0.004936434036283019,0.927773310611609,0.9931947488309989,0.9898604929455478,0.004377722012891234,0.9334925662015321
115,0.9924892412587661,0.9921737167817536,0.004742038165329329,0.9294956891197348,0.9932108583990169,0.9887037895400018,0.005412668748172432,0.9292347645798373
116,0.9922573445884159,0.9918053744321409,0.004888372177015902,0.9277524992946952,0.9930002684567788,0.9879583353350176,0.004095152097122346,0.9261462762748546
117,0.9910957524353441,0.9905914793975382,0.005616287818638105,0.9224291386740163,0.9903989959402248,0.9870634733323255,0.005955181812371274,0.9207191389652492
118,0.9906715328337893,0.9900210233490573,0.005874198208182597,0.9199207802913834,0.9909448035908801,0.9865848529162708,0.0057002038843984755,0.9191280984039725
119,0.9891947610505869,0.9884306307591116,0.006799318271120717,0.9136769819354706,0.9899731362773473,0.9865911955505775,0.005793188155850985,0.9192415001997115
120,0.98719874033302,0.9864113142234988,0.008047154332119737,0.9054736697626157,0.9872220502779522,0.9840689218039783,0.0071370662976948,0.9104196641899767
121,0.989167636025285,0.9884386147016112,0.006815635361392345,0.9137113524727216,0.9895897037752442,0.983241599409903,0.006282705060162306,0.9140115420379852
122,0.9908699648310673,0.9903447138353335,0.005753011433329124,0.9213978108733163,0.991938057013568,0.9868922695448529,0.005162565229530169,0.9225065424482048
123,0.9921344278635169,0.9916741982322166,0.004960768646018465,0.9273578150473115,0.9930444401831179,0.985142689686818,0.004098983209273087,0.9209364051708118
124,0.9931922634879577,0.9928657468000754,0.004298141164892899,0.9325946476814033,0.9940541426125893,0.991147266086698,0.003952043116796214,0.9379899128174403
125,0.993320868794126,0.9928803036891907,0.004215913563083214,0.9331591130416959,0.9922218834675519,0.9883669489549587,0.004709545073510492,0.9271707665557525
126,0.9929202824252914,0.9924922558273738,0.0044680106729797255,0.9310727405481269,0.9917551744741704,0.9874079355514175,0.004865506870075118,0.9221882702028946
127,0.9914969049036182,0.9909748861462637,0.005358388246170863,0.923984005026756,0.9932974932941351,0.9894555758160168,0.005055174492414714,0.9285573162190645
128,0.990933372642854,0.990236493616484,0.005710995655800774,0.9206653549456209,0.9905914754345196,0.985876850682207,0.004808464669095723,0.9191615432111573
129,0.9913798668953852,0.9907122817580072,0.005430315706095507,0.9231745257512864,0.9930034497980857,0.9910381815601238,0.0051032216570892144,0.9373492226594718
130,0.9906819599426919,0.9899339221952356,0.00586655650272404,0.9197862369096952,0.9890187555402914,0.9842166705351719,0.007083667245917138,0.9109319415222444
131,0.9899377660940719,0.9893300141561857,0.0063321130120315705,0.9169302735428994,0.9875927563620414,0.9794622185110567,0.006408719804658856,0.901691410754477
132,0.9883984010116844,0.9876081561976219,0.007289441177624205,0.9102774489839889,0.9895488522536023,0.98673806318416,0.007650717046698612,0.9200441518695481
133,0.9905999671465666,0.9900320167086735,0.005916070506908826,0.9197085834634612,0.9912083439842589,0.9858603918083305,0.006320404595665419,0.9183678805718148
134,0.9925672650267174,0.9920720224615989,0.0046866061620577356,0.9293487241627579,0.9923612569952556,0.9889526051910797,0.004257835086033577,0.9296831109625622
135,0.9929831425690352,0.9925442163929095,0.004426080646416195,0.931546442000785,0.9921577497158004,0.9907454079720301,0.004617707771046113,0.9365698841648638
136,0.9929907832812501,0.9925278447142786,0.004420290566946533,0.9313534978416586,0.9936259188722129,0.9911463518967711,0.0039390156122048455,0.936979628891409
137,0.9941111779508183,0.9937883611511654,0.0037195976012757304,0.937752196985077,0.9936381359218562,0.9914898738884802,0.003926822775490337,0.9382832548329251
138,0.9938763549947023,0.9934379592621919,0.0038636253043035093,0.9358804826528597,0.9941406028330713,0.9896690339559491,0.0037557726507413207,0.9340797507378094
139,0.9939644943288476,0.9935599979879698,0.0038115388882879017,0.9365249188496335,0.9930241102016468,0.9900003467389226,0.003617799642587414,0.9337202261629785
140,0.9925630517329784,0.9920246444309596,0.004683675807497766,0.9287374083097224,0.9931598228416862,0.9885014681441044,0.004786594814746594,0.929071172272607
141,0.9912582951182183,0.9906185299726137,0.005503745850749156,0.9228434925723671,0.9904433250940774,0.984997598636932,0.005406472661316403,0.9184515581385401
142,0.9882529472846877,0.9873171114952253,0.0073752079504286906,0.9092903083061243,0.9871564148397329,0.9815698810314922,0.007742870003217831,0.9024887501881055
143,0.9897425512630612,0.9891240367268819,0.006451292433006659,0.9158315207093125,0.9896221505147791,0.9855871839949167,0.00666976504966567,0.9167650069330779
144,0.9920876465395447,0.9915541202382661,0.004981855472769309,0.92679317508863,0.9938299904149944,0.9906891684358132,0.004103528948724263,0.9365504563178961
145,0.9928266806549723,0.992295619309709,0.004522445714237529,0.9301955676469097,0.9916169776313093,0.9872027299555676,0.005077207312130906,0.9237956923557062
146,0.9948143811563394,0.9944583968442068,0.0032740707636070457,0.941372466440176,0.9948896493070227,0.9920641147268857,0.0032779401159478447,0.9422162280750047
147,0.9958373004675432,0.9955716011073719,0.002633244147525966,0.9481683494955266,0.9968506344177459,0.9945106420482611,0.002606809919813708,0.9556270990818856
148,0.9962380176107701,0.9960153698382366,0.002380312263567684,0.950889936246489,0.9964390183245874,0.9945109280596613,0.002321074271783375,0.9545304144796042
149,0.9947356884781846,0.9943285026830615,0.003322394963599935,0.9408033631099919,0.9946907951844696,0.9918117268487072,0.003283898360299761,0.94338719923781
150,0.9928865888163694,0.9923792751597899,0.004482359828774497,0.9304425287062991,0.9937096649546198,0.9902503586177307,0.004050488433246405,0.9350071022955339
151,0.9909237590505755,0.990265841423982,0.005708925699837883,0.9209430297530076,0.9919019765658179,0.987629118091362,0.005887007241949751,0.9232218039369015
152,0.9874103480744381,0.98630358561667,0.007898281565311837,0.9062755968520995,0.9895975722519476,0.9854954773048133,0.007055739562209885,0.9175715527013963
153,0.9864843155294072,0.9854029995155045,0.008475790152900415,0.9020745011943035,0.982396987670645,0.9746596272676022,0.011073018831472136,0.8838166749501617
154,0.9904470006390969,0.9898245787975104,0.006007835652100457,0.9193457371184524,0.9891351827084065,0.9859700794885952,0.006961812491382402,0.9164971407389855
155,0.9937711157546549,0.9933643975402188,0.003929590491495861,0.9356628503419807,0.992572323290116,0.9896635175145725,0.004341352944242231,0.9317213428820481
156,0.994954459792695,0.9945180565756494,0.003183175632035856,0.9418224586247325,0.9944079878858132,0.9913253091381977,0.0032117853992606393,0.938465659181634
157,0.9962494077154089,0.9960356465810052,0.00237381677462425,0.95114783775268,0.9960558095190185,0.9917058442356794,0.0027980983071074377,0.9429929209285941
158,0.9964016868418483,0.9963560663038468,0.002274961775975858,0.9536264571667021,0.9964280315900353,0.9932166086358972,0.0021285654866586494,0.9485198932458833
159,0.9965856631402316,0.9963565172292385,0.0021592108878138983,0.9531404476667641,0.9970096833197013,0.9951279451821363,0.0020747499642546153,0.9574470458742678
160,0.995990087622762,0.9957652836032943,0.0025352028658873105,0.9491697070758972,0.9961942895443126,0.9935620613411291,0.0022332938038310195,0.9496099200849162
161,0.9942260350462546,0.9937875302927897,0.00363994632364013,0.9379360329274815,0.9939170670175421,0.991215232209316,0.0037527278264908297,0.9376747718584088
162,0.9909736186605994,0.9902447439636444,0.005676684463138802,0.9213270937545437,0.9902884023438386,0.985076911123665,0.006194586711208461,0.9193042340571413
163,0.9895964271461839,0.9888880296646987,0.006537763812723951,0.9152905580066065,0.9861398563851325,0.9840929566225873,0.006597463836170708,0.9088692336659603
164,0.9883574725770315,0.9876603058559723,0.007308647690063009,0.9101435677544525,0.9876278598268451,0.9815344158306684,0.0069774664297571716,0.9029591478474952
165,0.9916368496347705,0.9911407262979877,0.005261387059326903,0.9248105552315314,0.9919202765379782,0.988588436147965,0.004344342183008545,0.9294335203421261
166,0.9946536404298518,0.9943693067182542,0.0033713272199559718,0.9408186132220276,0.9951626555423141,0.9926066528791964,0.0030587025927481903,0.9441500189974853
167,0.9961335577352262,0.9958423521159256,0.0024428673800844084,0.9498374176991762,0.9965138045118693,0.9942813887413912,0.0021520180803115247,0.9525320101534627
168,0.9970345283386353,0.9968056194220055,0.0018767139322101434,0.9565782297972756,0.9969868975280027,0.9951161606757194,0.001959507678482755,0.9590988057805802
169,0.9967116766874169,0.9964162680869907,0.0020806467473518937,0.9538133459309825,0.9965967759075336,0.9943115531092144,0.002387467050832744,0.9524555416026699
170,0.9953403005814079,0.9949608938023256,0.002941180188172156,0.9451857501835239,0.9960139518135724,0.9929729764308167,0.002702504654220009,0.9469771954294262
171,0.9918120762564555,0.9910493543931498,0.005149245759448981,0.9245719856850246,0.9920537549986095,0.9877636269426452,0.004754579748004618,0.9247966529471909
172,0.9885009360489996,0.9874154200004678,0.0072178637275767,0.9099784526826505,0.98889210409922,0.9820232113936493,0.006592302837982817,0.9078011060000217
173,0.9894663707304925,0.9887346239307159,0.0066154543918380574,0.9147131325608202,0.9893801576048961,0.984278867431373,0.006622955087640288,0.9119199828061951
174,0.9932305347063158,0.9925670471954495,0.004262014370088725,0.9318552979136299,0.9933131575085171,0.9901504612839487,0.003963011991039931,0.9327334887457137
175,0.9949326588022751,0.9945076473406951,0.003196659497917229,0.9418519506176858,0.9951370415314265,0.9919476102859687,0.003177916429006341,0.9413619761231351
176,0.9964951125205243,0.9962326348490878,0.002214576591271575,0.9523308933631871,0.9964152182023853,0.9938074283210975,0.0020931927322861165,0.9497302464439155
177,0.9971657311228722,0.9969117379698454,0.001792520570996041,0.9571931971258708,0.9971766545962631,0.9955094514936971,0.001881173275219717,0.9600508476695794
178,0.9969919677847607,0.9967625594913521,0.0019035436275223897,0.9561931292962069,0.996389337721784,0.9938780721753521,0.002109749688347432,0.9515653783256641
179,0.9965892010180785,0.9962929711202202,0.0021551040017535237,0.9528089546856013,0.997216980528121,0.9952499230239262,0.0022593881188946894,0.9589224399521838
180,0.9955871078053323,0.995127991154938,0.0027843292219291473,0.9459792343648796,0.9954695549744038,0.992627239293867,0.0028329223876291305,0.9453384973983748
181,0.9930643345634662,0.9924407968443537,0.0043654373102028484,0.9309234037290529,0.9925778374239812,0.9892563992259978,0.004456703792195233,0.9303689576852824
182,0.9903954892669167,0.9895989345725098,0.006036149876798295,0.9180071857312843,0.9898557455163431,0.9847881484306061,0.006176907248774454,0.9127264100665801
183,0.9890464430196548,0.9878742194897326,0.006875991637541276,0.9116498929776683,0.989765935500718,0.9827915941401038,0.006979063789199496,0.908604236393344
184,0.992460860309227,0.9918482355222074,0.004744728031009349,0.9279414032436626,0.9929061175217088,0.9876356641133585,0.004304379318345978,0.9274074436212012
185,0.9939663648419659,0.9935418649934448,0.003799899574283774,0.9363237811775824,0.9943919955831284,0.9918398521814158,0.0038250096621088078,0.940393781206881
186,0.9946866464825084,0.9943200149416358,0.003350985678883357,0.9414048264718919,0.9949833938523317,0.9929300399805475,0.00390880346173756,0.9480544383810316
187,0.9961728954337606,0.9958525999423462,0.0024151906519822726,0.9500838190579388,0.9953026029670695,0.9933709838770465,0.002675646921178361,0.9475651489639234
188,0.996543676623715,0.9963509067320755,0.002183978063206306,0.9531791275770103,0.9963183804784028,0.993938025796839,0.002266131748017811,0.950522744210061
189,0.9969651502781492,0.9967634954618022,0.0019187756573487774,0.9561466605205644,0.9961779171944496,0.9941510070243779,0.002600023096328328,0.9531889898521951
